68,M-KUZMINKI, 55.705310, 37.767750,37463.9765000, 49, 1, 6, 0, 12632256,Метро Кузьминки, 0, 0, 0, 459, 7, 0,17,0,10.0,2,,,
69,M-KUZNETSKIJ MOST, 55.761180, 37.623860,37463.9765000, 49, 1, 6, 0, 12632256,Метро Кузнецкий мост, 0, 0, 0, 495, 7, 0,17,0,10.0,2,,,
198,M-LENPROSPEKT, 55.708180, 37.587420,37463.9765000, 49, 1, 6, 0, 12632256,Метро Ленинский проспект, 0, 0, 0, 479, 7, 0,17,0,10.0,2,,,
199,M-LUBIANKA, 55.758760, 37.625730,37463.9765100, 49, 1, 6, 0, 12632256,Метро Лубянка, 0, 0, 0, 512, 7, 0,17,0,10.0,2,,,
73,M-LYUBLINO, 55.676940, 37.763160,37463.9765100, 49, 1, 6, 0, 12632256,Метро Люблино, 0, 0, 0, 433, 7, 0,17,0,10.0,2,,,
178,M-MARINAROSHA, 55.793602, 37.615762,38372.4964332, 38, 1, 6, 0, 13158342,Метро Марьина роща (стр.), 0, 0, 0, 531, 7, 0,17,0,10.0,2,,,
76,M-MARINO, 55.651930, 37.747710,37463.9765100, 49, 1, 6, 0, 12632256,Метро Марьино, 0, 0, 0, 394, 7, 0,17,0,10.0,2,,,
203,M-MARKSISTSKAYA, 55.740700, 37.657730,37463.9765100, 49, 1, 6, 0, 12632256,Метро Марксистская, 0, 0, 0, 472, 7, 0,17,0,10.0,2,,,
77,M-MAYAKOVSKAYA, 55.769090, 37.596350,37463.9765100, 49, 1, 6, 0, 12632256,Метро Маяковская, 0, 0, 0, 538, 7, 0,17,0,10.0,2,,,
78,M-MEDVEDKOVO, 55.885940, 37.661200,37463.9765100, 49, 1, 6, 0, 12632256,Метро Медведково, 0, 0, 0, 495, 7, 0,17,0,10.0,2,,,
79,M-MENDELEEVSKAYA, 55.782510, 37.597920,37463.9765100, 49, 1, 6, 0, 12632256,Метро Менделеевская, 0, 0, 0, 541, 7, 0,17,0,10.0,2,,,
244,M-MINSKAYA, 55.731548, 37.491016,38372.5308057, 38, 1, 6, 0, 13158342,Метро Минская (стр.), 0, 0, 0, 495, 7, 0,17,0,10.0,2,,,
209,M-MIRAPROSPEKT, 55.781196, 37.633529,38372.5082863, 49, 1, 6, 0, 12632256,Метро Проспект мира, 0, 0, 0, 525, 7, 0,17,0,10.0,2,,,
80,M-MITINO, 55.845890, 37.359090,37463.9765200, 38, 1, 6, 0, 13158342,Метро Митино (стр.), 0, 0, 0, 554, 7, 0,17,0,10.0,2,,,
81,M-MOLODEJNAYA, 55.740010, 37.417240,37463.9765200, 49, 1, 6, 0, 12632256,Метро Молодежная, 0, 0, 0, 558, 7, 0,17,0,10.0,2,,,
